stimulus_id,base_id,source_id,source_sha256,source_license,combination_id,compact_id,content,outline,shading,material,polarity,design_tag,is_conflict,face_cues,vase_cues,figure_region,figure_color,background_color,third_color,shade_color,content_face_accent_side,shadow_dx,shadow_dy,shadow_pair_mirrored,shadow_seed,seed,config_version,png_path,svg_path,file_sha256,svg_sha256,mean_luminance,rms_contrast,edge_energy,center_area_ratio,path_length,convexity_proxy,params_json
wm-bysa-klam__ca-of-sn-ma-pbw,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,content-ambiguous__outline-face__shading-none__material-ambiguous__polarity-outer-black_center-white,ca-of-sn-ma-pbw,ambiguous,face,none,ambiguous,outer-black_center-white,face,False,outline,,face,black,white,gray,,,0.0,0.0,False,2890525261170244705,78108,v1,png/wm-bysa-klam__ca-of-sn-ma-pbw.png,svg/wm-bysa-klam__ca-of-sn-ma-pbw.svg,baf208cfcd9a12937d18c046f4320f158d62526557b280cabf8112c63eb7ee8a,a258dc28c15bca6d1cff19418fadcf098c7e144f62c9be46b4796af6ddfe7b71,0.4469859291525449,0.9031879576792772,0.001414824238590842,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""white"",""content_face_accent_side"":"""",""figure_color"":""black"",""figure_region"":""face"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":2890525261170244705,""third_color"":""gray""}}"
wm-bysa-klam__ca-of-sn-ma-pgb,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,content-ambiguous__outline-face__shading-none__material-ambiguous__polarity-outer-gray_center-black,ca-of-sn-ma-pgb,ambiguous,face,none,ambiguous,outer-gray_center-black,face,False,outline,,face,gray,black,white,,,0.0,0.0,False,7772695588240571721,78108,v1,png/wm-bysa-klam__ca-of-sn-ma-pgb.png,svg/wm-bysa-klam__ca-of-sn-ma-pgb.svg,d802ffedf1f3e02fe2f19532400b62ddb06bc041e34a60a3591a4d351000fe5b,f4e5238bbcb3aedc0cf8ce11782d2edff34e8c747651fd11f96558bc5cbe74a8,0.3366565966138653,0.6284135285760983,0.0007414335480037568,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""black"",""content_face_accent_side"":"""",""figure_color"":""gray"",""figure_region"":""face"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":7772695588240571721,""third_color"":""white""}}"
wm-bysa-klam__ca-of-sn-ma-pgw,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,content-ambiguous__outline-face__shading-none__material-ambiguous__polarity-outer-gray_center-white,ca-of-sn-ma-pgw,ambiguous,face,none,ambiguous,outer-gray_center-white,face,False,outline,,face,gray,white,black,,,0.0,0.0,False,2276504436978371103,78108,v1,png/wm-bysa-klam__ca-of-sn-ma-pgw.png,svg/wm-bysa-klam__ca-of-sn-ma-pgw.svg,88549e5c3ebbefe1a7d809f6c26f4b2ea53cd46695c1a2f00408037809976641,cd4dbbde7395610598f3cac25ac16e04d8f3901b36f6c7a584d0d9fd4228c123,0.6895173689898324,0.2786733477339202,0.0006734094083625629,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""white"",""content_face_accent_side"":"""",""figure_color"":""gray"",""figure_region"":""face"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":2276504436978371103,""third_color"":""black""}}"
wm-bysa-klam__ca-of-sn-ma-pwb,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,content-ambiguous__outline-face__shading-none__material-ambiguous__polarity-outer-white_center-black,ca-of-sn-ma-pwb,ambiguous,face,none,ambiguous,outer-white_center-black,face,False,outline,,face,white,black,gray,,,0.0,0.0,False,11692808981773028193,78108,v1,png/wm-bysa-klam__ca-of-sn-ma-pwb.png,svg/wm-bysa-klam__ca-of-sn-ma-pwb.svg,476af36f222cb1d5f20406f531a8302c108ee1e841ba1edb10172ee7c858e0cf,86db4bc640317d213a9b61111fdfa5508350fae86c13a9869997361839d4fc0c,0.5569356394749063,0.7248814402383941,0.0014148242385908418,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""black"",""content_face_accent_side"":"""",""figure_color"":""white"",""figure_region"":""face"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":11692808981773028193,""third_color"":""gray""}}"
wm-bysa-klam__ca-of-sn-ma-pwg,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,content-ambiguous__outline-face__shading-none__material-ambiguous__polarity-outer-white_center-gray,ca-of-sn-ma-pwg,ambiguous,face,none,ambiguous,outer-white_center-gray,face,False,outline,,face,white,gray,black,,,0.0,0.0,False,15866530416884161981,78108,v1,png/wm-bysa-klam__ca-of-sn-ma-pwg.png,svg/wm-bysa-klam__ca-of-sn-ma-pwg.svg,0d8fbb7efef161e0c62170689b41b058994624e254e38bddaa38983bbb8a6bc7,043224f3ba155591a0304ede22147752d39c120b38e6151093929d7a1b0ae1af,0.7418511558981504,0.25901510975052205,0.0006734094083625629,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""gray"",""content_face_accent_side"":"""",""figure_color"":""white"",""figure_region"":""face"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":15866530416884161981,""third_color"":""black""}}"
wm-bysa-klam__ca-of-sn-mv-pbg,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,content-ambiguous__outline-face__shading-none__material-vase__polarity-outer-black_center-gray,ca-of-sn-mv-pbg,ambiguous,face,none,vase,outer-black_center-gray,conflict,True,outline,material,face,black,gray,white,,,0.0,0.0,False,6053150471005223324,78108,v1,png/wm-bysa-klam__ca-of-sn-mv-pbg.png,svg/wm-bysa-klam__ca-of-sn-mv-pbg.svg,e4bd135587e35dd247725328f6de06a427ae32692d2e65ed0df2f9aad1cd602e,31b0b11d6eda42c7cc68d1c50f9d238760a147a993ff2c7a9021ca63163b8bd5,0.28938828636618225,0.8203250254954468,0.002466591016905296,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""gray"",""content_face_accent_side"":"""",""figure_color"":""black"",""figure_region"":""face"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":6053150471005223324,""third_color"":""white""}}"
wm-bysa-klam__ca-of-sn-mv-pbw,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,content-ambiguous__outline-face__shading-none__material-vase__polarity-outer-black_center-white,ca-of-sn-mv-pbw,ambiguous,face,none,vase,outer-black_center-white,conflict,True,outline,material,face,black,white,gray,,,0.0,0.0,False,16940798544481613813,78108,v1,png/wm-bysa-klam__ca-of-sn-mv-pbw.png,svg/wm-bysa-klam__ca-of-sn-mv-pbw.svg,80d267840b889582cd418a39bae21f6e961d02be706d28e9c18327253963a386,a30f3a9e85c0ea5cf7076eade82ff59a51d895c798f53d9e6943b65d6ff5e55a,0.4197050655589385,0.9021107003410326,0.002571242099601326,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""white"",""content_face_accent_side"":"""",""figure_color"":""black"",""figure_region"":""face"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":16940798544481613813,""third_color"":""gray""}}"
wm-bysa-klam__ca-of-sn-mv-pgb,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,content-ambiguous__outline-face__shading-none__material-vase__polarity-outer-gray_center-black,ca-of-sn-mv-pgb,ambiguous,face,none,vase,outer-gray_center-black,conflict,True,outline,material,face,gray,black,white,,,0.0,0.0,False,3877273424059902326,78108,v1,png/wm-bysa-klam__ca-of-sn-mv-pgb.png,svg/wm-bysa-klam__ca-of-sn-mv-pgb.svg,98c74f531c401f6b39ba8583fb115ded237845fab2e5bd90bdb8bc8a1bb941b1,7c7c6815f7668adf2f1f57ea4ee3f72d07db61afb76588860d6d0e54c6a76a18,0.36313202053892846,0.522171847892531,0.0019101901666091657,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""black"",""content_face_accent_side"":"""",""figure_color"":""gray"",""figure_region"":""face"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":3877273424059902326,""third_color"":""white""}}"
wm-bysa-klam__ca-of-sn-mv-pgw,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,content-ambiguous__outline-face__shading-none__material-vase__polarity-outer-gray_center-white,ca-of-sn-mv-pgw,ambiguous,face,none,vase,outer-gray_center-white,conflict,True,outline,material,face,gray,white,black,,,0.0,0.0,False,947658148720222776,78108,v1,png/wm-bysa-klam__ca-of-sn-mv-pgw.png,svg/wm-bysa-klam__ca-of-sn-mv-pgw.svg,61650dc8077788044c6595d6efc1d4af08d958caae524c2201c5b2c20c380b0c,0f0eb6214244a322f2d8ec1d0d665289332b34318b86f52f82f71b6fe59aca37,0.6619548760208429,0.2645731270680485,0.0018597158132558985,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""white"",""content_face_accent_side"":"""",""figure_color"":""gray"",""figure_region"":""face"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":947658148720222776,""third_color"":""black""}}"
wm-bysa-klam__ca-of-sn-mv-pwb,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,content-ambiguous__outline-face__shading-none__material-vase__polarity-outer-white_center-black,ca-of-sn-mv-pwb,ambiguous,face,none,vase,outer-white_center-black,conflict,True,outline,material,face,white,black,gray,,,0.0,0.0,False,7831201704071030478,78108,v1,png/wm-bysa-klam__ca-of-sn-mv-pwb.png,svg/wm-bysa-klam__ca-of-sn-mv-pwb.svg,aafe5fc498b6fb1f5b08828b6a3e71be26fdb62cb328d1e3d8a56403766ff919,ed659ef4571b0788094a4be67feee65cf9b0b572665fdacc87ed5d1349b5e66e,0.5831550074558634,0.647286465128474,0.002577505067276177,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""black"",""content_face_accent_side"":"""",""figure_color"":""white"",""figure_region"":""face"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":7831201704071030478,""third_color"":""gray""}}"
wm-bysa-klam__ca-of-sn-mv-pwg,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,content-ambiguous__outline-face__shading-none__material-vase__polarity-outer-white_center-gray,ca-of-sn-mv-pwg,ambiguous,face,none,vase,outer-white_center-gray,conflict,True,outline,material,face,white,gray,black,,,0.0,0.0,False,244322031222438428,78108,v1,png/wm-bysa-klam__ca-of-sn-mv-pwg.png,svg/wm-bysa-klam__ca-of-sn-mv-pwg.svg,2c59e6dcd272eed47686d737173ceb5eeef87e411cdd4daa7a90c058d40b5d3a,da1ce9761e1b86f1892f6736c0b2ff0b551cdac8094b4a777167668127883624,0.751662665722417,0.2633830343318179,0.0024880977409292163,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""gray"",""content_face_accent_side"":"""",""figure_color"":""white"",""figure_region"":""face"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":244322031222438428,""third_color"":""black""}}"
wm-bysa-klam__ca-of-sf-ma-pbg,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,content-ambiguous__outline-face__shading-figure__material-ambiguous__polarity-outer-black_center-gray,ca-of-sf-ma-pbg,ambiguous,face,figure,ambiguous,outer-black_center-gray,face,False,outline|shading,,face,black,gray,white,white,,0.02602159810427235,-0.02206335605047606,True,6188033654606354178,78108,v1,png/wm-bysa-klam__ca-of-sf-ma-pbg.png,svg/wm-bysa-klam__ca-of-sf-ma-pbg.svg,4e2cb2a5ccfa6bf16d4ee8b0621772e1d7545f15aa7461a567b889ec2e0a3c26,5017cbad6562c5cf5da75ac4ad74c8f1bf2bb0b283b9a8c2c15f3023e13d8e3b,0.29855340321858725,0.8286294444743848,0.0017581531635136947,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""gray"",""content_face_accent_side"":"""",""figure_color"":""black"",""figure_region"":""face"",""fixation_baked_in"":false,""shade_color"":""white"",""shadow_dx"":0.02602159810427235,""shadow_dy"":-0.02206335605047606,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":true,""shadow_seed"":6188033654606354178,""third_color"":""white""}}"
wm-bysa-klam__ca-of-sf-ma-pbw,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,content-ambiguous__outline-face__shading-figure__material-ambiguous__polarity-outer-black_center-white,ca-of-sf-ma-pbw,ambiguous,face,figure,ambiguous,outer-black_center-white,face,False,outline|shading,,face,black,white,gray,gray,,0.03759905826939509,0.041475356859813683,True,6153369511731783535,78108,v1,png/wm-bysa-klam__ca-of-sf-ma-pbw.png,svg/wm-bysa-klam__ca-of-sf-ma-pbw.svg,b7af503dc887df36b901b75dc3733bfec7c39afd032de03f1f4ec7dabc66503e,ccacb63c09b41db8753694c6bf26d64c9f70067b4bbbf508303268c08aa485ab,0.4174491957122205,0.9164035629470302,0.0014525517868437697,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""white"",""content_face_accent_side"":"""",""figure_color"":""black"",""figure_region"":""face"",""fixation_baked_in"":false,""shade_color"":""gray"",""shadow_dx"":0.03759905826939509,""shadow_dy"":0.041475356859813683,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":true,""shadow_seed"":6153369511731783535,""third_color"":""gray""}}"
wm-bysa-klam__ca-of-sf-ma-pgb,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,content-ambiguous__outline-face__shading-figure__material-ambiguous__polarity-outer-gray_center-black,ca-of-sf-ma-pgb,ambiguous,face,figure,ambiguous,outer-gray_center-black,face,False,outline|shading,,face,gray,black,white,white,,0.02197561530170002,-0.03383454238806987,True,6378130261046131385,78108,v1,png/wm-bysa-klam__ca-of-sf-ma-pgb.png,svg/wm-bysa-klam__ca-of-sf-ma-pgb.svg,37c5a8c22fafc0022aea8d1f482d76910cf1fc6769978106f519b35a5208da77,fbaae9cf58bc27934997f180a5a4d4f95831251ea79c53d33bc9f89e02b7fabe,0.3810715993245443,0.6279077698633242,0.001696639066183658,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""black"",""content_face_accent_side"":"""",""figure_color"":""gray"",""figure_region"":""face"",""fixation_baked_in"":false,""shade_color"":""white"",""shadow_dx"":0.02197561530170002,""shadow_dy"":-0.03383454238806987,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":true,""shadow_seed"":6378130261046131385,""third_color"":""white""}}"
wm-bysa-klam__ca-of-sf-ma-pgw,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,content-ambiguous__outline-face__shading-figure__material-ambiguous__polarity-outer-gray_center-white,ca-of-sf-ma-pgw,ambiguous,face,figure,ambiguous,outer-gray_center-white,face,False,outline|shading,,face,gray,white,black,black,,0.04919509890772423,0.030090339935624735,True,12851888985456737164,78108,v1,png/wm-bysa-klam__ca-of-sf-ma-pgw.png,svg/wm-bysa-klam__ca-of-sf-ma-pgw.svg,3dfef05c807a5f7053b5f0e1f324ab0133d6094f64bbbbb3bfcdda908d1f6b88,31736337ac49e37dec5c5c917bd5c9c2a598a21b02aa2fe2b15828d798319c9f,0.6225173613604378,0.38476538450752845,0.0018131347572020013,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""white"",""content_face_accent_side"":"""",""figure_color"":""gray"",""figure_region"":""face"",""fixation_baked_in"":false,""shade_color"":""black"",""shadow_dx"":0.04919509890772423,""shadow_dy"":0.030090339935624735,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":true,""shadow_seed"":12851888985456737164,""third_color"":""black""}}"
wm-bysa-klam__ca-of-sf-ma-pwb,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,content-ambiguous__outline-face__shading-figure__material-ambiguous__polarity-outer-white_center-black,ca-of-sf-ma-pwb,ambiguous,face,figure,ambiguous,outer-white_center-black,face,False,outline|shading,,face,white,black,gray,gray,,0.024906672292646894,-0.024533207726448708,True,11342356307841942002,78108,v1,png/wm-bysa-klam__ca-of-sf-ma-pwb.png,svg/wm-bysa-klam__ca-of-sf-ma-pwb.svg,d824c2e69d77972a53964fa297a5a08e739a562968e202c40a664b37f442aa9e,f83057b2761fee890b5dc0a90c9fe343125563418475238cf14737282ff1cecb,0.5785810844570984,0.673480677007355,0.0014560557544132024,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""black"",""content_face_accent_side"":"""",""figure_color"":""white"",""figure_region"":""face"",""fixation_baked_in"":false,""shade_color"":""gray"",""shadow_dx"":0.024906672292646894,""shadow_dy"":-0.024533207726448708,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":true,""shadow_seed"":11342356307841942002,""third_color"":""gray""}}"
wm-bysa-klam__ca-of-sf-ma-pwg,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,content-ambiguous__outline-face__shading-figure__material-ambiguous__polarity-outer-white_center-gray,ca-of-sf-ma-pwg,ambiguous,face,figure,ambiguous,outer-white_center-gray,face,False,outline|shading,,face,white,gray,black,black,,-0.03299124647572222,0.039010449296743,True,7182422056878345422,78108,v1,png/wm-bysa-klam__ca-of-sf-ma-pwg.png,svg/wm-bysa-klam__ca-of-sf-ma-pwg.svg,6c4803769aebf3b00114af08f5df91340be55fa2678ed51da75a3fefb6612d0e,a9f8eab38f070253f4d35361f0f5dd5c9e1524f4da38b5fabfce16cbd97d0310,0.7315751805024989,0.2919898923975206,0.0010753474318613075,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""gray"",""content_face_accent_side"":"""",""figure_color"":""white"",""figure_region"":""face"",""fixation_baked_in"":false,""shade_color"":""black"",""shadow_dx"":-0.03299124647572222,""shadow_dy"":0.039010449296743,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":true,""shadow_seed"":7182422056878345422,""third_color"":""black""}}"
wm-bysa-klam__cv-oa-sn-ma-pbg,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,content-vase__outline-ambiguous__shading-none__material-ambiguous__polarity-outer-black_center-gray,cv-oa-sn-ma-pbg,vase,ambiguous,none,ambiguous,outer-black_center-gray,vase,False,,content,vase,gray,black,white,,,0.0,0.0,False,2640507688260677218,78108,v1,png/wm-bysa-klam__cv-oa-sn-ma-pbg.png,svg/wm-bysa-klam__cv-oa-sn-ma-pbg.svg,7302b2d82d4808000bf57ab35434845a5ef83073ab858e6464b51fb82d4b1bc3,18a05f38c07b1332568025fd4987f607a4c27c424cd9a6506b77a65dd198d421,0.35097192128499355,0.9392783977431632,0.010257056451612904,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""black"",""content_face_accent_side"":"""",""figure_color"":""gray"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":2640507688260677218,""third_color"":""white""}}"
